email_opens,website_visits,brochure_downloads,contact_attempts,home_age,home_size_sqft,current_heating_age,estimated_income,credit_score,heating_degree_days,electricity_rate,referral,previous_customer,homeowner,time_in_home,converted,conversion_probability,predicted_conversion,lead_priority
4,2,1,2,30,1006,5,41519,679,3958,0.1163105766420932,1,0,1,14,0,0.0010832741620943856,0,Low
2,1,0,0,17,2892,17,97118,712,1658,0.1966014573585768,1,0,1,3,0,0.001079867764883357,0,Low
5,0,0,1,24,1169,20,47053,715,5706,0.2107534033054373,0,0,1,8,0,0.0010739791929898824,0,Low
1,0,0,0,23,2860,17,98746,685,2532,0.1927931658508015,1,0,1,7,0,0.001070970967730332,0,Low
3,2,0,2,4,2932,19,30915,623,4758,0.2039219354471139,1,0,1,14,0,0.0010670403958606195,0,Low
4,1,0,2,9,1910,10,91437,504,5734,0.1394136923900735,1,0,1,11,0,0.0010670403958606195,0,Low
3,2,0,2,12,3210,5,32970,593,4764,0.2165512078872601,1,0,1,11,0,0.0010670403958606195,0,Low
1,0,1,0,0,1338,18,92946,589,1307,0.204349681742166,0,0,1,0,0,0.0010640022289928957,0,Low
3,1,0,2,31,1428,14,30747,644,1829,0.194392363181509,1,0,1,11,0,0.0010456747532207756,0,Low
4,2,1,2,10,1571,13,53182,612,2287,0.1297284903181844,1,0,1,12,0,0.0010456747532207756,0,Low
3,1,0,2,10,3186,14,53496,572,3099,0.0818749095904183,1,0,1,10,0,0.0010456747532207756,0,Low
3,1,1,1,19,1976,19,93020,529,4577,0.1973090365895484,0,0,1,6,0,0.0010440355451402023,0,Low
0,2,1,0,18,2236,21,90109,599,4649,0.1935747725802685,0,0,1,4,0,0.0010440355451402023,0,Low
1,2,0,1,2,3242,24,84330,728,5784,0.1698086337507714,0,1,0,4,0,0.001043542109331715,0,Low
1,1,0,0,39,3416,13,35851,611,4883,0.189789332036497,0,0,1,7,0,0.0010415790794422277,0,Low
4,0,0,2,36,3024,24,54299,726,4065,0.1705498836453747,0,0,1,0,0,0.001036398304486673,0,Low
2,0,0,1,37,1930,23,91870,523,5099,0.1937255426632749,0,0,0,2,0,0.0010351387479871773,0,Low
5,1,1,0,10,2140,18,91511,525,5552,0.201825568431138,0,0,1,8,0,0.0010313669956697423,0,Low
3,0,1,1,39,3320,4,46529,587,3707,0.2032116367960472,0,0,1,1,0,0.0010242979734514442,0,Low
1,1,1,1,39,2799,11,68701,520,5588,0.209363396578761,0,0,1,7,0,0.0010242979734514442,0,Low
4,1,1,0,7,2894,18,96693,568,5821,0.1868668638223499,1,0,1,11,0,0.001018554840000078,0,Low
1,0,0,0,16,2826,21,93018,625,3817,0.2099207093305079,0,0,1,9,0,0.001016217885412995,0,Low
3,1,0,0,19,2984,6,32481,543,5166,0.1772644475715596,1,0,1,11,0,0.0010087203684218341,0,Low
3,0,1,1,22,1624,12,74840,526,5312,0.163908575005463,1,0,1,13,0,0.0010087203684218341,0,Low
3,0,1,0,17,2815,2,34695,658,5354,0.1127627205557243,1,0,1,10,0,0.0010087203684218341,0,Low
4,2,0,0,18,1654,12,36908,661,5224,0.1392140315951258,1,0,1,10,0,0.0010087203684218341,0,Low
3,0,0,1,17,1694,21,66674,643,3889,0.1878567218768245,1,0,1,14,0,0.0010087203684218341,0,Low
3,1,0,0,32,2810,21,92523,665,3400,0.212677836068209,0,0,1,1,0,0.00100732108825997,0,Low
2,2,0,4,13,3173,7,35274,735,4384,0.1567538026790452,0,0,1,8,0,0.0010070323488045008,0,Low
1,2,0,0,38,2884,13,67787,668,2092,0.2039386653126222,1,0,1,1,0,0.0010070323488045008,0,Low
1,1,1,4,2,1996,22,67725,632,2081,0.0828748859948831,0,0,1,2,0,0.0010070323488045008,0,Low
3,1,1,4,18,990,0,30059,589,2030,0.0953576503995428,0,0,1,3,0,0.0010070323488045008,0,Low
4,0,0,1,8,2203,18,90824,676,2978,0.213167163432996,0,0,1,10,0,0.0010058046899174052,0,Low
0,0,0,0,0,1996,24,38450,698,5686,0.1745984140823935,0,0,1,4,0,0.0010044986735093628,0,Low
3,1,0,0,36,1325,14,97355,614,4112,0.1981151179750132,1,1,1,12,0,0.0009998235712688091,0,Low
3,1,0,1,24,2237,6,65534,575,5671,0.2159513948343238,1,0,0,11,0,0.0009998235712688091,0,Low
3,1,0,1,37,1736,17,77098,593,3132,0.1539934988267144,1,0,0,13,0,0.0009998235712688091,0,Low
3,0,1,0,26,1510,2,55114,635,4234,0.2083221635453339,1,0,1,13,0,0.0009998235712688091,0,Low
3,0,1,1,33,2061,5,43415,603,4535,0.1049816798764438,1,1,1,10,0,0.0009998235712688091,0,Low
4,2,1,1,30,2481,1,34847,650,4191,0.2060912555983758,1,0,0,11,0,0.0009998235712688091,0,Low
3,0,0,0,29,1228,18,53396,676,3654,0.1794439284997644,1,1,1,13,0,0.0009998235712688091,0,Low
4,1,0,0,28,1972,6,77925,590,4265,0.0834624566659333,1,0,1,12,0,0.0009998235712688091,0,Low
3,0,0,0,28,2015,9,52742,619,3188,0.2009535509655248,1,0,0,13,0,0.0009998235712688091,0,Low
4,2,0,1,24,2352,0,36910,657,5364,0.1465142360171952,1,0,0,11,0,0.0009998235712688091,0,Low
0,2,0,0,0,2371,24,98960,549,5829,0.0835627758076883,0,0,1,2,0,0.0009965399311819962,0,Low
2,1,0,0,4,2055,24,93313,715,5807,0.1455161798445392,0,0,1,3,0,0.0009965399311819962,0,Low
4,0,0,1,23,2635,8,64846,510,3029,0.1578432862064313,1,1,0,11,0,0.0009934153687696102,0,Low
1,0,0,2,13,2729,16,96068,628,4373,0.205301889671163,0,0,1,13,0,0.000992570699737026,0,Low
2,0,0,2,5,812,16,92626,575,3916,0.2003955938429298,0,0,1,4,0,0.000992570699737026,0,Low
0,0,0,3,25,1123,14,66142,723,1335,0.172082165044331,1,0,1,6,0,0.0009918808336529855,0,Low
1,1,0,0,9,1093,23,99577,558,5249,0.21302786796544,0,0,1,9,0,0.0009910873220262038,0,Low
1,0,0,0,7,3419,24,94777,562,4260,0.2176097246265208,0,0,1,2,0,0.0009910873220262038,0,Low
2,2,0,0,9,1624,20,93659,683,4801,0.211449738224872,0,0,1,10,0,0.0009910873220262038,0,Low
4,1,0,0,22,2778,9,39816,585,2223,0.1544037426827129,1,0,1,11,0,0.0009860783996888688,0,Low
3,0,1,0,18,1083,24,68984,675,1378,0.21158269602786,1,0,1,12,0,0.0009860783996888688,0,Low
4,0,0,1,20,1914,7,30356,676,2945,0.1399777181968506,1,0,1,13,0,0.0009860783996888688,0,Low
1,0,0,0,11,1668,20,92617,666,1446,0.2142323240475478,0,0,1,5,0,0.0009846791195270046,0,Low
1,2,0,0,8,3254,19,94599,604,2608,0.217252655362966,0,0,1,12,0,0.0009846791195270046,0,Low
1,1,0,0,6,2742,21,96598,562,1123,0.2032086136437262,0,0,1,2,0,0.0009846791195270046,0,Low
3,1,0,1,13,1421,21,88582,500,1508,0.2120022341136542,0,0,1,14,0,0.0009846791195270046,0,Low
1,0,0,2,28,2770,21,97145,521,1061,0.2177939245360935,0,0,1,10,0,0.0009846791195270046,0,Low
0,0,0,0,34,1858,21,91951,549,1551,0.2047703606701837,0,0,1,13,0,0.0009846791195270046,0,Low
1,0,0,1,32,1387,24,88614,650,1682,0.2170005773832915,0,0,1,4,0,0.0009846791195270046,0,Low
3,0,0,1,8,896,3,97821,605,3943,0.19737560051931,1,0,1,12,0,0.000983589805035043,0,Low
3,0,1,0,1,1072,15,90216,570,5690,0.0866960943316193,1,0,1,14,0,0.000983589805035043,0,Low
3,1,0,0,3,2611,13,84298,651,5186,0.0817034887398674,1,0,0,13,0,0.000983589805035043,0,Low
4,0,0,0,0,2779,20,35711,608,5144,0.1855814395947486,1,0,1,13,0,0.000983589805035043,0,Low
3,0,0,1,1,2020,13,65627,659,4261,0.1807290625473316,1,0,1,13,0,0.000983589805035043,0,Low
3,0,0,0,3,1474,18,83304,584,5364,0.0931794303727973,1,0,0,13,0,0.000983589805035043,0,Low
4,0,0,0,11,3062,12,50047,550,3198,0.1381181699392632,1,0,1,14,0,0.000983589805035043,0,Low
4,0,0,0,14,3041,21,76153,599,3591,0.1973310249827541,1,0,1,10,0,0.000983589805035043,0,Low
4,0,0,1,7,2894,10,61977,531,3199,0.1427966008912335,1,0,1,11,0,0.000983589805035043,0,Low
3,0,0,0,1,1530,1,81412,664,4759,0.1095288602453251,1,0,1,14,0,0.000983589805035043,0,Low
3,0,0,0,14,3413,4,59237,521,3567,0.0912990913358185,1,0,1,10,0,0.000983589805035043,0,Low
3,0,0,1,10,2589,22,34368,604,4859,0.2031501992503485,1,0,1,11,0,0.000983589805035043,0,Low
4,0,0,1,2,2805,24,85121,582,4951,0.167110519775783,1,0,0,12,0,0.000983589805035043,0,Low
3,2,1,1,12,2078,12,62338,508,3492,0.1375800300830664,1,0,1,10,0,0.000983589805035043,0,Low
4,1,1,1,0,3130,3,94026,612,3301,0.1064838544884657,1,0,1,10,0,0.000983589805035043,0,Low
4,0,0,0,1,3280,3,57501,527,3670,0.097830981237561,1,0,1,12,0,0.000983589805035043,0,Low
5,2,1,1,25,1642,0,31256,572,4454,0.097519674045279,1,0,0,11,0,0.000983589805035043,0,Low
3,1,0,0,15,1494,24,87386,583,5863,0.1545029624615594,0,0,1,9,0,0.0009778086624507272,0,Low
3,0,0,0,3,3053,13,98774,617,1832,0.1266596414275308,1,0,1,11,0,0.000977181602535844,0,Low
3,0,1,1,0,1320,9,61114,595,1084,0.2153254281432667,1,1,1,12,0,0.000977181602535844,0,Low
3,0,0,0,0,1183,9,66880,613,2871,0.1471764729529796,1,0,1,11,0,0.000977181602535844,0,Low
3,1,0,0,24,1990,17,67393,675,2841,0.1297802974149946,1,0,0,13,0,0.000977181602535844,0,Low
3,1,0,2,3,1567,4,90707,647,1461,0.1249452884223856,1,0,1,12,0,0.000977181602535844,0,Low
4,0,0,0,29,3338,22,80786,555,1760,0.2029068149236159,1,0,1,11,0,0.000977181602535844,0,Low
4,1,0,2,28,3378,24,50548,536,1634,0.1543709744187524,1,0,0,12,0,0.000977181602535844,0,Low
5,0,1,0,8,2392,16,53122,565,2934,0.1937812837358125,1,0,1,13,0,0.000977181602535844,0,Low
5,1,0,0,5,1285,4,45384,500,2775,0.1386918233806801,1,0,1,13,0,0.000977181602535844,0,Low
3,0,1,1,10,3201,13,33823,540,2944,0.0951062420533296,1,0,1,13,0,0.000977181602535844,0,Low
3,1,0,2,2,3450,5,68531,500,2940,0.2119893647142486,1,0,0,13,0,0.000977181602535844,0,Low
4,1,2,1,25,1112,3,47004,672,1593,0.104875163133833,1,0,1,12,0,0.000977181602535844,0,Low
3,1,1,1,36,2344,14,44966,588,1702,0.2067164715597813,1,0,1,12,0,0.000977181602535844,0,Low
3,0,0,0,35,3179,23,59731,576,1098,0.08918629438385,1,0,1,13,0,0.000977181602535844,0,Low
3,0,0,1,23,2615,4,44005,533,2652,0.1725307016196518,1,0,1,14,0,0.000977181602535844,0,Low
3,1,0,1,7,3418,14,74306,566,1423,0.1532311246413367,1,0,1,11,0,0.000977181602535844,0,Low
4,1,1,1,13,1164,4,52317,625,2991,0.145762099214864,1,0,1,11,0,0.000977181602535844,0,Low
5,2,0,1,35,2639,13,53457,559,2127,0.1350271733827465,1,0,0,10,0,0.000977181602535844,0,Low
4,0,1,0,31,1113,21,49798,655,1305,0.0829677042704152,1,0,1,11,0,0.000977181602535844,0,Low
2,0,1,2,22,1122,1,97146,728,3835,0.2025600304337318,1,1,0,6,0,0.0009687897449237605,0,Low
4,0,0,0,6,2668,24,78344,542,5892,0.1483401260358604,0,0,1,4,0,0.0009615748962169611,0,Low
3,0,1,0,22,1295,16,99420,548,4239,0.1997524143035351,0,0,1,11,0,0.0009531715348724233,0,Low
0,2,1,1,37,2770,16,95144,575,4738,0.1939348043980888,0,0,1,0,0,0.0009531715348724233,0,Low
5,0,0,1,5,2455,22,89614,649,3434,0.2076887422800103,0,0,1,9,0,0.0009520438862038514,0,Low
1,3,1,0,3,3073,24,56610,617,5733,0.1639130686987766,0,0,1,6,0,0.0009442705908293914,0,Low
2,1,0,0,38,1471,20,94538,744,5601,0.1688542047872308,0,0,1,8,0,0.0009411445069341127,0,Low
2,1,1,1,15,2844,24,40216,666,5927,0.0983625819590754,0,0,0,1,0,0.000938765226628375,0,Low
4,1,0,0,21,2150,4,97900,734,3085,0.215752126948596,0,0,0,5,0,0.0009362458311435795,0,Low
1,0,0,2,29,2742,21,98363,712,1770,0.1916070965771343,0,0,1,3,0,0.0009359661670093141,0,Low
3,2,0,2,38,1630,22,65164,620,5388,0.2080417140824109,0,0,1,4,0,0.0009292191056047805,0,Low
1,0,0,2,39,2235,21,73125,639,5841,0.1839124925614824,0,0,1,5,0,0.0009292191056047805,0,Low
4,1,0,0,36,1835,14,93446,708,5624,0.0828446668397315,0,0,1,13,0,0.0009273050423594785,0,Low
2,0,1,2,12,2026,22,90867,502,4848,0.1918971641883714,0,0,1,8,0,0.0009237841440075589,0,Low
2,1,0,0,3,2607,24,55502,618,5751,0.1740934711219322,1,0,1,12,0,0.0009225314603946087,0,Low
4,2,1,0,14,2505,24,35565,608,5775,0.1109243614010149,1,0,0,8,0,0.0009225314603946087,0,Low
2,1,1,4,11,3048,11,36677,576,2462,0.2165643325177271,0,0,1,7,0,0.0009161232578954098,0,Low
1,0,0,4,32,1484,2,58740,650,2197,0.210444052718103,0,0,1,4,0,0.0009161232578954098,0,Low
1,0,1,4,6,2388,4,51119,555,1085,0.2033179138818034,0,0,1,13,0,0.0009161232578954098,0,Low
0,1,0,1,38,2577,21,93978,585,4497,0.1983460482919722,1,0,1,12,0,0.0009141280990500709,0,Low
1,0,0,1,18,1445,17,97106,617,1511,0.2155951837278041,0,0,1,5,0,0.0009116087035652754,0,Low
1,0,0,2,17,3164,18,89748,632,1939,0.2087137417822229,0,0,1,9,0,0.0009116087035652754,0,Low
3,2,0,1,3,2057,17,98984,604,3635,0.2137057133322647,0,0,1,14,0,0.0009091201089114495,0,Low
2,0,0,0,1,2303,17,96188,527,4215,0.2120281528462463,0,0,1,13,0,0.0009091201089114495,0,Low
3,0,0,0,7,2689,18,95397,578,5868,0.2100335838741599,0,0,1,14,0,0.0009091201089114495,0,Low
5,1,2,1,12,1103,3,54741,728,3296,0.1707307327625925,0,0,1,1,0,0.0009045567244244286,0,Low
3,1,0,1,23,2905,17,95113,573,2200,0.2050866257919874,0,0,0,5,0,0.0009027119064122506,0,Low
2,2,0,0,6,3149,16,99031,540,1567,0.2084227351636841,0,1,1,0,0,0.0009027119064122506,0,Low
2,2,0,0,10,1579,17,89495,707,1040,0.2147390235275794,0,0,0,8,0,0.0009027119064122506,0,Low
0,3,0,0,32,2305,20,41961,709,4293,0.0836609083261734,0,0,1,2,0,0.0008966515432103437,0,Low
4,1,0,2,39,2603,23,82283,515,5197,0.1019276321906859,0,0,1,13,0,0.0008862953283123786,0,Low
2,1,0,2,38,991,18,78012,546,5938,0.1438521324119686,0,0,1,13,0,0.0008862953283123786,0,Low
2,0,3,1,5,1219,12,84346,616,4400,0.1409013924408595,0,1,1,10,0,0.0008794091179601864,0,Low
3,0,1,1,39,2916,17,85317,519,1800,0.1921969886800397,0,0,1,2,0,0.0008794091179601864,0,Low
3,1,0,1,39,2916,14,92620,600,1162,0.1994488701481745,0,0,1,14,0,0.0008794091179601864,0,Low
2,1,0,0,0,2878,22,97838,525,3331,0.2126249121251448,1,0,0,9,0,0.0008700766730890972,0,Low
2,0,0,0,7,1748,18,98371,582,3643,0.2146360923447378,1,0,1,7,0,0.0008700766730890972,0,Low
2,1,1,0,21,3406,20,93568,616,3260,0.192413314438481,0,0,0,8,0,0.0008654641165687738,0,Low
1,1,0,1,23,1185,17,96029,600,2903,0.2086422391092339,1,1,1,13,0,0.0008636684705898983,0,Low
2,0,0,1,7,3031,21,88561,522,1271,0.2017176490173172,1,0,1,11,0,0.0008636684705898983,0,Low
2,2,0,0,39,2982,2,52902,558,4341,0.206766680634302,0,0,1,2,0,0.0008630076508707992,0,Low
3,2,1,0,39,3107,8,57581,675,3445,0.1903799605693223,0,0,0,11,0,0.0008630076508707992,0,Low
3,1,1,1,32,2346,21,89341,619,3548,0.1981838533571176,0,0,1,6,0,0.0008565673194157489,0,Low
3,1,1,0,31,3071,22,96059,623,4092,0.1947012253786316,0,0,1,2,0,0.0008565673194157489,0,Low
1,2,0,2,9,2580,16,95663,724,1541,0.1924822989684437,0,0,1,8,0,0.0008539989538945601,0,Low
2,0,1,2,9,2490,18,98089,706,3050,0.1947020453747553,0,0,1,5,0,0.0008539989538945601,0,Low
4,2,1,2,38,1225,18,45870,565,4575,0.1233950180698617,0,0,1,2,0,0.0008472518924900263,0,Low
2,0,0,2,39,2093,15,39537,511,4742,0.1329158975354882,0,0,0,8,0,0.0008472518924900263,0,Low
2,0,0,2,38,2475,20,36649,555,5499,0.0860435613549438,0,0,1,2,0,0.0008472518924900263,0,Low
2,0,0,2,38,2482,23,53572,669,5574,0.1087950627071147,0,0,1,0,0,0.0008472518924900263,0,Low
2,0,1,2,16,1162,22,97193,597,1487,0.19411095225948,0,0,1,14,0,0.0008428221478358086,0,Low
5,0,0,0,26,3241,18,89029,732,1597,0.0836384513456276,0,1,1,2,0,0.0008419973837695357,0,Low
4,0,0,2,36,3240,19,49335,705,1430,0.1127084662541379,0,0,1,4,0,0.0008408943630788862,0,Low
3,0,1,1,39,3463,1,64698,608,1051,0.1945016497629781,0,0,1,4,0,0.000840365682137834,0,Low
1,1,1,2,25,1243,22,58353,674,2069,0.1068064499415675,1,0,1,3,0,0.000840365682137834,0,Low
1,0,0,0,39,3114,12,71206,631,2080,0.1963480582357211,0,0,1,2,0,0.000840365682137834,0,Low
1,0,0,2,39,3424,2,38151,543,2286,0.1891266180969843,1,0,1,3,0,0.000840365682137834,0,Low
2,2,1,0,39,2501,7,32522,689,2281,0.1759720499282143,0,0,0,12,0,0.000840365682137834,0,Low
1,1,0,0,0,1056,23,94885,556,5618,0.1963142297149822,0,0,1,13,0,0.0008403335531819826,0,Low
0,0,1,1,10,1888,24,95487,562,4135,0.1977213522728364,0,0,1,11,0,0.0008403335531819826,0,Low
3,0,1,1,10,1345,19,91815,617,2761,0.1993551035154852,0,0,1,5,0,0.0008339253506827836,0,Low
2,1,1,1,5,1267,20,93635,723,2491,0.1910373745142192,0,0,1,4,0,0.0008339253506827836,0,Low
0,0,0,0,7,2755,21,94291,599,1553,0.1981943424016655,0,0,1,11,0,0.0008339253506827836,0,Low
1,1,0,1,31,2696,22,90306,652,2110,0.1925325558840896,0,0,1,4,0,0.0008339253506827836,0,Low
2,0,0,0,38,922,20,91476,511,1709,0.1922770934705781,0,0,1,13,0,0.0008339253506827836,0,Low
0,0,0,1,33,1061,19,97407,622,1925,0.1911238899180862,0,0,1,9,0,0.0008339253506827836,0,Low
2,3,1,0,29,2279,2,63742,727,5456,0.153034383709284,1,0,1,4,0,0.0008337560872241447,0,Low
1,1,1,0,39,1934,19,79391,739,5365,0.1158583149892607,0,0,1,1,0,0.0008242122588543237,0,Low
4,0,0,0,28,3408,15,60776,721,4699,0.1826940252025655,1,0,1,5,0,0.0008232409494448576,0,Low
2,0,2,0,2,2413,17,84880,699,4582,0.1342969899180114,0,0,1,3,0,0.0008226542143008351,0,Low
5,1,0,0,22,1006,5,36284,742,5644,0.1635916928112269,0,0,0,7,0,0.0008223373484567245,0,Low
3,0,0,1,13,3492,13,97263,629,3512,0.163809418767279,0,0,1,5,0,0.0008217147563568212,0,Low
0,3,0,1,36,2797,16,63800,674,3537,0.1713288823045537,0,0,1,14,0,0.0008206442172030178,0,Low
5,2,0,1,12,2490,18,41921,742,4273,0.2042357728579127,0,0,1,0,0,0.0008134405513036997,0,Low
5,1,0,0,7,2799,16,52961,717,3173,0.2083778063958199,0,0,1,14,0,0.0008134405513036997,0,Low
5,0,0,0,30,2667,3,58327,734,4312,0.0880526183490195,0,0,1,4,0,0.0008134405513036997,0,Low
5,1,0,0,27,863,5,91796,710,4491,0.1861683630148624,0,0,1,0,0,0.0008134405513036997,0,Low
0,3,1,0,9,2709,2,78789,732,1538,0.1730828056192642,1,0,1,11,0,0.0008111141184911797,0,Low
1,3,0,0,11,3397,23,63987,739,2183,0.154180865846279,1,0,1,4,0,0.0008111141184911797,0,Low
1,0,2,0,22,2978,13,30284,743,5421,0.1934612803648798,0,0,1,11,0,0.0008087413418652739,0,Low
5,0,0,0,23,1685,6,78925,731,2540,0.17873730751457,0,1,1,0,0,0.0008070323488045008,0,Low
5,1,1,2,2,2824,3,37644,736,1082,0.1538906265537676,0,0,1,6,0,0.0008070323488045008,0,Low
5,1,0,1,33,1948,2,30327,738,1561,0.185526503196598,0,0,1,3,0,0.0008070323488045008,0,Low
1,2,1,1,28,2418,19,32777,727,5899,0.2064935632042265,1,0,1,1,0,0.0008022192003458361,0,Low
2,1,0,2,17,1403,24,78488,667,3566,0.1936763500066681,0,0,1,3,0,0.000800481140419173,0,Low
4,0,1,0,37,829,19,71744,735,3636,0.200090006030933,0,0,1,3,0,0.0007916573910804515,0,Low
0,0,1,0,39,987,22,71728,724,5160,0.1029241331815089,0,0,1,12,0,0.0007851688230319713,0,Low
2,2,0,1,39,2357,16,58323,746,5342,0.1065880233450077,0,0,1,9,0,0.0007851688230319713,0,Low
2,0,0,1,36,1090,18,31716,719,5097,0.1507096122824969,0,0,1,7,0,0.0007851688230319713,0,Low
3,1,0,1,39,2393,13,44636,748,4581,0.1437008391374988,0,0,1,10,0,0.0007851688230319713,0,Low
3,0,1,1,36,2762,16,82317,730,2475,0.20652898008887,0,0,1,6,0,0.0007842891841305752,0,Low
2,0,1,1,0,3492,15,67958,583,3329,0.1666831019919049,0,1,1,13,0,0.0007826713205344688,0,Low
4,0,1,0,26,3030,24,78664,557,3085,0.1266431332568028,0,0,0,7,0,0.0007765952651463335,0,Low
1,0,2,0,25,1686,24,92154,576,4235,0.1895337259527846,0,0,1,14,0,0.0007751688049733204,0,Low
3,1,1,0,30,1183,16,89288,698,3737,0.1921766685652786,0,0,0,13,0,0.0007746001063009947,0,Low
1,0,1,0,38,992,16,93184,511,4047,0.1967703723505057,0,0,1,5,0,0.0007746001063009947,0,Low
1,0,0,0,38,1405,11,86368,734,1471,0.2081196205936561,0,0,0,3,0,0.0007737526303941511,0,Low
1,3,1,0,16,3043,9,64252,681,5735,0.1632120587112791,1,0,1,0,0,0.0007680260187055279,0,Low
2,0,0,0,18,3117,16,91838,687,1292,0.1976350149879202,0,0,0,7,0,0.0007608549347210544,0,Low
4,0,1,1,37,3239,3,34826,736,4177,0.1598700997447243,0,0,1,13,0,0.0007604435483066967,0,Low
3,2,0,0,39,3313,14,66904,719,3460,0.1314838497020033,0,0,0,9,0,0.0007604435483066967,0,Low
3,0,0,0,38,3284,11,58560,741,5489,0.1703193625030674,0,0,1,5,0,0.0007604435483066967,0,Low
3,2,0,0,5,2012,18,99434,668,3755,0.1908580845158014,0,1,1,9,0,0.0007583663400672284,0,Low
2,0,0,2,18,2408,24,66498,720,5016,0.1218034652563138,0,0,1,5,0,0.0007560011037269644,0,Low
4,1,1,1,26,2473,17,95069,559,1623,0.1984216098194154,0,0,1,4,0,0.0007519581375680295,0,Low
1,1,0,1,32,1526,17,93215,609,1573,0.192702774401011,0,0,0,9,0,0.0007519581375680295,0,Low
3,1,0,2,38,1472,22,41855,665,3776,0.1938246300212673,0,0,0,12,0,0.000750647677033352,0,Low
4,1,1,1,20,1410,23,31838,516,3095,0.095818699522328,1,0,1,6,0,0.000746448626477006,0,Low
2,2,1,1,38,1984,5,35777,732,1888,0.2042202808314174,0,0,1,4,0,0.0007452457483082229,0,Low
2,3,0,1,10,1162,0,46796,703,4982,0.1336290243452728,1,0,0,14,0,0.0007428954553187369,0,Low
2,3,0,1,1,3189,11,42231,701,5292,0.1978881199149658,1,0,1,7,0,0.0007428954553187369,0,Low
3,1,0,0,38,2101,19,88994,715,2687,0.1701974810779601,0,0,1,5,0,0.0007399311096297191,0,Low
1,1,1,2,28,2069,14,64789,703,3748,0.2048940611997513,0,0,0,1,0,0.000739066845013973,0,Low
4,0,0,0,28,2104,5,41246,530,3105,0.117968137913577,0,0,1,12,0,0.0007375518293239812,0,Low
1,3,0,0,34,1459,13,80101,716,2401,0.1484880889723704,1,1,1,2,0,0.000736487252819538,0,Low
2,0,1,0,38,2811,18,91782,532,3122,0.196919513048994,1,0,1,11,0,0.0007355566704786423,0,Low
2,1,0,1,26,2239,24,33953,597,5578,0.1413325598557206,0,0,1,13,0,0.0007345615355825786,0,Low
2,1,1,0,24,2005,24,55829,718,4972,0.2092456600296651,1,0,1,3,0,0.0007275923346741944,0,Low
0,0,0,2,27,1686,18,74984,728,5693,0.2103785339545196,0,0,1,7,0,0.0007268982361421773,0,Low
6,1,0,0,0,2045,9,55162,527,1347,0.1625265554245635,1,0,1,5,0,0.000721318063090215,0,Low
3,0,0,3,10,1350,24,70305,598,4496,0.1403298469251849,0,0,1,9,0,0.000721318063090215,0,Low
2,1,0,0,35,1787,14,67391,749,2527,0.0961073788032447,0,0,1,3,0,0.000721318063090215,0,Low
4,0,0,1,8,2501,12,73436,645,3093,0.1189920310068648,1,0,1,7,0,0.000721318063090215,0,Low
2,0,1,3,19,1530,24,38858,554,1029,0.1293143188819374,0,0,1,8,0,0.000721318063090215,0,Low
4,0,1,2,4,3465,18,33610,529,3092,0.1016646136071398,0,0,1,10,0,0.000721318063090215,0,Low
2,0,0,3,13,1489,24,49292,523,1042,0.141291822641929,0,0,0,11,0,0.000721318063090215,0,Low
0,1,0,3,34,3396,24,52167,559,2558,0.1578317686818774,0,0,1,8,0,0.000721318063090215,0,Low
4,1,0,0,3,3092,20,63868,625,3097,0.1614052219269467,0,0,1,4,0,0.000721318063090215,0,Low
3,2,0,0,34,3337,24,31585,720,5027,0.1260269362847417,1,0,1,5,0,0.0007201481659397029,0,Low
1,3,0,2,30,1438,14,76106,675,4348,0.1288374374405519,0,0,1,7,0,0.0007150897009353609,0,Low
0,3,0,2,36,2429,13,85034,716,1346,0.0927710959971967,0,0,1,8,0,0.0007132311426696442,0,Low
0,0,1,0,9,3239,22,97155,521,2464,0.1964304821922221,1,0,1,1,0,0.0007129147017456771,0,Low
2,1,0,2,39,965,17,83287,503,3166,0.0855815459180913,0,0,1,7,0,0.0007077238997409502,0,Low
2,2,0,2,39,3283,21,79685,623,4051,0.116859958326688,0,0,1,7,0,0.0007077238997409502,0,Low
2,0,2,0,37,1677,10,46190,718,5271,0.1725102158772776,0,0,1,4,0,0.0006977135675812718,0,Low
2,0,0,2,38,1874,11,30716,730,3686,0.194329685066998,0,0,1,12,0,0.0006900479852861192,0,Low
4,1,0,2,38,1031,7,40696,731,4252,0.1988872870853177,0,0,1,7,0,0.0006900479852861192,0,Low
2,2,0,2,39,2290,11,61359,732,4257,0.0908893936157595,0,0,1,7,0,0.0006900479852861192,0,Low
0,0,1,1,37,1404,21,37517,735,3719,0.1779701200685838,0,0,1,1,0,0.0006885646075752968,0,Low
2,1,1,0,19,1002,21,95196,725,5014,0.096371808434961,1,0,0,7,0,0.0006847907098832509,0,Low
2,0,1,0,39,1776,16,98434,731,4007,0.1215907133363884,0,0,0,2,0,0.0006806058652479303,0,Low
1,2,2,1,38,1188,4,50168,714,2757,0.107390331192292,0,0,0,10,0,0.0006750715988483066,0,Low
3,0,2,0,36,2631,15,45245,746,2059,0.1123406525020453,0,0,1,13,0,0.0006750715988483066,0,Low
2,0,0,2,38,2936,17,33822,703,3749,0.1597822738626736,0,0,1,4,0,0.0006686804639185978,0,Low
3,3,0,1,37,1819,3,93547,716,3130,0.1613687264583041,0,0,1,4,0,0.0006673799607176779,0,Low
